,Date,label,lon1,lon2,lat1,lat2
9481,2017-05-14,Fish,-85.5,-78.19208007812499,-11.009384765625,-18.867353515625
9482,2017-05-14,Sugar,19.5,26.090019531249993,-8.815126953125002,-18.485703125
9483,2017-05-14,Fish,-22.5,-4.126308593749997,-8.754160156249995,-17.9521484375
9484,2017-05-14,Sugar,14.509121093749997,19.155332031249998,-8.439560546875,-17.646386718749994
9485,2017-05-14,Fish,-114.2898193359375,-97.074072265625,-8.35873046875001,-17.424658203125006
9486,2017-05-14,Fish,145.65626953124996,156.748828125,-10.407705078124991,-17.235615234375004
9487,2017-05-14,Fish,51.22687500000001,60.8901953125,-9.986015625000007,-15.596474609374994
9488,2017-05-14,Sugar,36.09294921874999,39.80345703125002,-8.501093749999995,-15.182578124999992
9489,2017-05-14,Sugar,-4.798437500000006,6.821484374999983,-8.065917968749986,-14.771474609375005
9490,2017-05-14,Sugar,-49.38871093750001,-40.17426757812498,-8.065156250000001,-14.325087890625
9491,2017-05-14,Fish,80.28146484375003,84.499140625,-6.448876953124994,-14.249482421874987
9492,2017-05-14,Sugar,116.41759765625,123.27726562500004,-10.545322265625003,-14.103740234374996
9493,2017-05-14,Gravel,165.81742187499998,175.90792968749997,-8.286767578125009,-12.972314453125009
9494,2017-05-14,Sugar,-55.10217773437499,-44.30413085937499,-1.1861132812500017,-11.328212890624997
9495,2017-05-14,Sugar,-11.667832031249986,7.617285156250006,-1.6825292968750034,-10.4156640625
9496,2017-05-14,Fish,-102.3464453125,-92.86500000000001,-1.1790429687500108,-8.241923828124996
9497,2017-05-14,Flower,-111.9115771484375,-103.87314453124999,-2.2174218750000136,-7.323876953124994
9498,2017-05-14,Sugar,-130.233291015625,-123.474091796875,-0.17485351562500284,-7.212119140624992
9499,2017-05-14,Gravel,159.025703125,166.031015625,-1.0,-6.9222460937500045
9500,2017-05-14,Sugar,-33.0,-28.337314453125003,-2.3263574218750023,-6.081601562499998
9501,2017-05-14,Sugar,-156.11025146484374,-149.8468359375,-1.4229101562499835,-5.069580078125014
9502,2017-05-14,Sugar,-158.015771484375,-147.3581640625,0.9899804687500051,-3.6446191406249966
9503,2017-05-14,Sugar,-162.6786474609375,-156.5687451171875,0.7709179687499983,-2.9560058593750114
9504,2017-05-14,Sugar,-137.598369140625,-128.60888671875,4.269667968749999,-2.4769335937500045
9505,2017-05-14,Fish,-125.4755859375,-117.45234375000001,4.041123046875001,-0.9616601562500051
